EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0.0,0,INITIAL_BUFFERING,Starting,0
0,0.0,0,INITIAL_BUFFERING,Starting,0
0.006593942642211914,0.0,1,PLAY,InitialBuffering-Play,0
0.0065233707427978516,0.0,1,PLAY,Writing,10000000
0.007357597351074219,0.0,0,PLAY,StillPlaying,10000000
0.04822587966918945,0.04539823532104492,1,PLAY,Writing,10000000.0
3.1525373458862305,3.1497421264648438,2,PLAY,Writing,10000000.0
5.008324384689331,5.000360012054443,1,PLAY,StillPlaying,10000000.0
6.535369873046875,6.532634258270264,2,PLAY,Writing,10000000.0
9.417022466659546,9.414282083511353,3,PLAY,Writing,10000000.0
10.009407043457031,10.00146746635437,2,PLAY,StillPlaying,10000000.0
15.010612726211548,15.002704858779907,1,PLAY,StillPlaying,10000000.0
19.542412757873535,19.539637804031372,2,PLAY,Writing,10000000.0
20.0127112865448,20.004830598831177,1,PLAY,StillPlaying,10000000.0
22.620383977890015,22.61762762069702,2,PLAY,Writing,10000000.0
25.014223337173462,25.006277561187744,1,PLAY,StillPlaying,10000000.0
25.774884462356567,25.772138833999634,2,PLAY,Writing,10000000.0
29.041003942489624,29.038191080093384,3,PLAY,Writing,10000000.0
30.015363931655884,30.007425785064697,2,PLAY,StillPlaying,10000000.0
35.01706552505493,35.00919961929321,1,PLAY,StillPlaying,10000000.0
37.25514507293701,37.252411127090454,2,PLAY,Writing,10000000.0
39.90266728401184,39.899945974349976,3,PLAY,Writing,10000000.0
40.01877212524414,40.01085019111633,2,PLAY,StillPlaying,10000000.0
45.02007794380188,45.01214909553528,1,PLAY,StillPlaying,10000000.0
47.92067909240723,47.917850971221924,2,PLAY,Writing,10000000.0
50.02086353302002,50.01291060447693,1,PLAY,StillPlaying,10000000.0
50.842103242874146,50.83955454826355,2,PLAY,Writing,10000000.0
53.93095397949219,53.92819881439209,3,PLAY,Writing,10000000.0
55.02166819572449,55.01372671127319,2,PLAY,StillPlaying,10000000.0
60.0227906703949,60.01489329338074,1,PLAY,StillPlaying,10000000.0
62.11487102508545,62.112165689468384,2,PLAY,Writing,10000000.0
65.02440571784973,65.01648926734924,1,PLAY,StillPlaying,10000000.0
67.59571647644043,67.58776473999023,2,PLAY,Writing,10000000.0
69.80873775482178,69.80060529708862,2,END,TheEnd,0
